Mouse_ID,session,time_start_stop,csv_timestamp,csv_loom,nidq,lf,ap,sorting_format,sorting_spikes,sorting_quality,boris_labels,probe_tracking,last_channel_manually,preprocessed,video,framechannel,Cm2Pixel_xy,arena_width_arena_height,arena_center_xy,Shelter_xy,bottom_video,bottom_framechannel,bottom_Cm2Pixel_xy,bottom_arena_center_xy,bottom_Shelter_xy,diode_threshold,MINI2P_channel,diodechannel,frame_loss,loom,cricket,pups,mouse_tracking,bottom_mouse_tracking,cricket_tracking,bottom_cricket_tracking,pup_tracking,bottom_pup_tracking,CSV_indeces_to_remove,diode_indeces_to_remove,boris_times_to_add,diode_times_to_add,Sorting,notes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afm16924,240522_test,"0 ,7271.94",,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522looms_timestamp2.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\ephys\raw\afm16924_240522_g0\afm16924_240522_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler acA2040-90um_24502213_20240522_144827405_sharp.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,442,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler_acA2040_90um_24502213_20240522_144827405_sharp.mp4.mouse_generalized.h5,,,,,,,,,,IRC,"missing nidq meta file, reconstructed from ap and other seessions. Also video starts 19.3 seconds after SGLX stars. ends after the SpikeGLX recording"
afm16924,240522_test_hard_th,"0 ,7271.94",,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522looms_timestamp2.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\ephys\raw\afm16924_240522_g0\afm16924_240522_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\hard_th.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\hard_th_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler acA2040-90um_24502213_20240522_144827405_sharp.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,442,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler_acA2040_90um_24502213_20240522_144827405_sharp.mp4.mouse_generalized.h5,,,,,,,,,,IRC,"missing nidq meta file, reconstructed from ap and other seessions. Also video starts 19.3 seconds after SGLX stars. ends after the SpikeGLX recording"
afm16924,240522_test_2sec_300gap,"0 ,7271.94",,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522looms_timestamp2.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\ephys\raw\afm16924_240522_g0\afm16924_240522_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_2sec_300pad.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_2sec_300pad_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler acA2040-90um_24502213_20240522_144827405_sharp.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,442,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler_acA2040_90um_24502213_20240522_144827405_sharp.mp4.mouse_generalized.h5,,,,,,,,,,IRC,"missing nidq meta file, reconstructed from ap and other seessions. Also video starts 19.3 seconds after SGLX stars. ends after the SpikeGLX recording"
afm16924,240522_test_20sec_10secpad,"0 ,7271.94",,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522looms_timestamp2.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\ephys\raw\afm16924_240522_g0\afm16924_240522_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_20sec_10secpad.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_20sec_10secpad_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler acA2040-90um_24502213_20240522_144827405_sharp.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,442,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler_acA2040_90um_24502213_20240522_144827405_sharp.mp4.mouse_generalized.h5,,,,,,,,,,IRC,"missing nidq meta file, reconstructed from ap and other seessions. Also video starts 19.3 seconds after SGLX stars. ends after the SpikeGLX recording"
afm16924,240523_hard_coded,"7271.942531,12574.965015",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_timestamps1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\ephys\raw\afm16924_240523_g0\afm16924_240523_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_20sec_10secpad_max_th.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_20sec_10secpad_max_th_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1_sharp.mp4.mouse_generalized.h5,,,,,,,,,5268.91,IRC,
afm16924,240523_2sec_1overlap,"7271.942531,12574.965015",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_timestamps1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\ephys\raw\afm16924_240523_g0\afm16924_240523_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\Twosec_Oneoverlap_23.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\Twosec_Oneoverlap_23_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1_sharp.mp4.mouse_generalized.h5,,,,,,,,,5268.91,IRC,
afm16924,240523_0_Kilosort4,"7271.942531,12574.965015",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_timestamps1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\ephys\raw\afm16924_240523_g0\afm16924_240523_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,phy,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\kilosort4_spyder,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1_sharp.mp4.mouse_generalized.h5,,,,,,,,,5268.91,IRC,
afm16924,240523_0_Kilosort4_raw,"7271.942531,12574.965015",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_timestamps1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\ephys\raw\afm16924_240523_g0\afm16924_240523_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,phy,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\kilosort4_spyder,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1_sharp.mp4.mouse_generalized.h5,,,,,,,,,5268.91,IRC,
_20sec_10secpad_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\afm16924_240522_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler acA2040-90um_24502213_20240522_144827405_sharp.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,442,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240522\trial0\behavior\Basler_acA2040_90um_24502213_20240522_144827405_sharp.mp4.mouse_generalized.h5,,,,,,,,,,IRC,"missing nidq meta file, reconstructed from ap and other seessions. Also video starts 19.3 seconds after SGLX stars. ends after the SpikeGLX recording",,,,,,,,,,
afm16924,240523_hard_coded,"7271.942531,12574.965015",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_timestamps1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\ephys\raw\afm16924_240523_g0\afm16924_240523_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_20sec_10secpad_max_th.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\test_20sec_10secpad_max_th_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1_sharp.mp4.mouse_generalized.h5,,,,,,,,,5268.91,IRC,
afm16924,240523_2sec_1overlap,"7271.942531,12574.965015",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_timestamps1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\ephys\raw\afm16924_240523_g0\afm16924_240523_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\Twosec_Oneoverlap_23.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\Twosec_Oneoverlap_23_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1_sharp.mp4.mouse_generalized.h5,,,,,,,,,5268.91,IRC,
afm16924,240523_0_Kilosort4,"7271.942531,12574.965015",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_timestamps1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\ephys\raw\afm16924_240523_g0\afm16924_240523_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,phy,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\kilosort4_spyder,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6.4,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240523\trial0\behavior\afm16924_240523_1_sharp.mp4.mouse_generalized.h5,,,,,,,,,5268.91,IRC,
